,user,Date Created,Tweet
148,DrAhmadLawan,2020-10-08 18:52:07+00:00,"If we are able to take the debate, pass the PIB for second reading and refer the document to our Joint Committees on Petroleum (Upstream and Downstream); and Gas, the committee can keep work on the PIB warm, while we are working on the budget."
149,DrAhmadLawan,2020-10-08 18:52:06+00:00,"It is obvious that everybody is waiting for the PIB to be attended to, but while we are going to do our best to deliver on this expectation, we will take sufficient time to work on it because it is a very sensitive document."
150,DrAhmadLawan,2020-10-08 18:52:05+00:00,"We want to get the document to our Joint Committee before we suspend plenary, otherwise, the document will remain unattended to throughout the time that we would be handling the budget; and that means we can only come back to it around November or December, and that would be late"
151,DrAhmadLawan,2020-10-08 18:52:05+00:00,"The critical piece of legislation, after the debate on the floor by lawmakers, would then pass for second reading and be referred to the Joint Committees on Petroleum; and Gas for further legislative work."
152,DrAhmadLawan,2020-10-08 18:52:04+00:00,"Accordingly, I informed my colleagues to prepare for this task so as to avert any delay in consideration, resulting from our decision to suspend plenary for one month to enable Ministries, Departments and Agencies of Government defend their respective budgets for the year 2021."
153,DrAhmadLawan,2020-10-08 18:52:03+00:00,"In line with our resolve to break the jinx on the passage of the Petroleum Industry Bill (PIB), forwarded by President Muhammadu Buhari to the National Assembly last week, we have fixed Tuesday, October 20, 2020, as the date for the commencement of debate on the Bill. https://t.co/T4IehvFT5k"
154,DrAhmadLawan,2020-10-07 18:27:04+00:00,"We need to really work closely with the Executive arm of Government. I know it is going to be a tough call, because it will be said this is not a time for people to lose their job, but somehow we need to find a way out of this as the cost of governance is high."
155,DrAhmadLawan,2020-10-07 18:27:03+00:00,"There is need for us to muster the political will, because we know what to do, but when it comes to doing the right thing, we find it difficult to do it."
156,DrAhmadLawan,2020-10-07 18:27:02+00:00,We must also look at reducing the cost of governance especially with the merger of agencies as the recurrent expenditure profile of government is too high.
157,DrAhmadLawan,2020-10-07 18:27:01+00:00,"But where we must borrow as this is inevitable, especially as we did not apply what we had during the good years to prepare us for the rainy days, such borrowing needs to be carefully applied."
158,DrAhmadLawan,2020-10-07 18:27:00+00:00,"There are lot of businesses that have interest in the development of our infrastructures, so we should explore the other means in order to ensure that we don’t accumulate so much deficit and end up spending so much of our revenue servicing debts."
159,DrAhmadLawan,2020-10-07 18:26:59+00:00,I think we should explore on those so that we minimize borrowing.
160,DrAhmadLawan,2020-10-07 18:26:58+00:00,"There are projects that I feel we should ensure we don’t borrow to fund. We should explore other opportunities in sourcing funds such as the Build-Operate-Transfer (BOT), Public Private Partnerships and so many other options."
161,DrAhmadLawan,2020-10-07 18:26:56+00:00,"While we put in all necessary measures to enhance government revenue, the Federal Government would need to reduce its borrowing by seeking alternative ways of implementing infrastructural projects not funded through local and foreign loans."
162,DrAhmadLawan,2020-10-07 18:26:55+00:00,"... just as the Federal Government need to streamline stamp duty collection by Ministries, Departments and Agencies."
163,DrAhmadLawan,2020-10-07 18:26:54+00:00,"As a result, we will be looking at amending Sections 21(1) and 21(2) of the Fiscal Responsibility Act as well as other laws guiding the operation of all revenue generating agencies with a view to plugging wastages,..."
164,DrAhmadLawan,2020-10-07 18:26:53+00:00,"In the passage of the MTEF, improving the revenue generating and remittance capacity of Agencies of Government was central to our decision as this is key to the early and successful implementation of the budget."
165,DrAhmadLawan,2020-10-07 18:26:53+00:00,"Today, the Senate passed the 2021-2023 Medium Term Expenditure Framework and Fiscal Strategy Paper ahead of the presentation of the 2021 Appropriation Bill to the National Assembly by President Muhammadu Buhari tomorrow. https://t.co/mTbMFbqW0W"
166,DrAhmadLawan,2020-10-07 16:36:19+00:00,"There are good elements in SARS, and they have been doing a wonderful job. If you scrap it, you lose the chance of getting those that are doing well to continue to do so. Anybody in SARS or any security agency that commits excesses should be prosecuted."
167,DrAhmadLawan,2020-10-07 16:36:18+00:00,"I would not agree with the suggestions to scrap SARS because srapping of agencies might not be the right thing to do. Rule of law should be the guiding principle. If anyone does the wrong thing, they must be prepared to face the consequences."
168,DrAhmadLawan,2020-10-07 16:36:18+00:00,"If someone who is supposed to protect Nigerians kills a Nigerian unduly, without any due course of process, he probably loses his life too. And that is what we expect to see happen."
169,DrAhmadLawan,2020-10-07 16:36:17+00:00,"The recent incidents should not be swept under the carpet. Those involved in the incidents should be arrested and prosecuted. It is not enough to dismiss them from service, what does the law say if he kills someone? What happens to those that have killed innocent Nigerians?"
170,DrAhmadLawan,2020-10-07 16:36:17+00:00,It cannot be overemphasized that this arbitrariness and brutality must be put to a stop and one of the ways of doing this is to ensure that any security personnel involved in the killing of innocent Nigerians must be made to face the full weight of the law.
171,DrAhmadLawan,2020-10-07 16:36:16+00:00,"The need to check the culture of arbitrariness and brutality of Security Operatives to Nigerians, particularly by operatives of the Special Anti-Robbery Squad (SARS), whose activities has been in the media landscape for a while now was today discussed on the floor of the Senate. https://t.co/EcVNnBu37s"
172,DrAhmadLawan,2020-09-30 18:44:20+00:00,"Let us abide by the public health safety protocols to avert a second wave of the pandemic.

I wish you all Happy Celebrations!"
173,DrAhmadLawan,2020-09-30 18:44:19+00:00,"The Presidential Task Force on COVID-19 and our health workers at the frontline are working very hard to flatten the curve of the spread of the disease, so we as members of the public must not drop the ball by letting down our guards."
174,DrAhmadLawan,2020-09-30 18:44:18+00:00,"Finally, as we celebrate our Independence Anniversary, permit me to remind us of the need for us all to continue to  be conscious that the Coronavirus pandemic is still very much with us."
175,DrAhmadLawan,2020-09-30 18:44:18+00:00,Such understanding between the government and the people is always required to move the nation forward.
176,DrAhmadLawan,2020-09-30 18:44:17+00:00,Organised labour in particular deserves special commendation for the patriotism they exhibited in the management of the recent disagreement over certain policy decisions arising from the reform programme of the government.
177,DrAhmadLawan,2020-09-30 18:44:17+00:00,I wish to salute the resilience of the Nigerian workers in the face of the challenges we face as a nation.
178,DrAhmadLawan,2020-09-30 18:44:16+00:00,"The overall objective of the periodic ammendment of our laws is to make them keep pace with the changes that each epoch requires, strengthen the bond that keeps us together and to cement peace and progress in our beloved country."
179,DrAhmadLawan,2020-09-30 18:44:16+00:00,Fellow Nigerians should take advantage of this opportunity by taking active part in the constitutional review process.
180,DrAhmadLawan,2020-09-30 18:44:15+00:00,"In this regard, the ninth National Assembly is committed to having another look at our constitution, the grundnorm for our co-existence as a nation, with a view to making it a document of the Nigerian people."
181,DrAhmadLawan,2020-09-30 18:44:14+00:00,"On our part as the Legislature, we will continue to provide true representation to the Nigerian people and to strive to make their government work for them."
182,DrAhmadLawan,2020-09-30 18:44:14+00:00,Our democracy is a vehicle for the pursuit of our individual and collective aspirations. We all have roles to play to keep the vehicle roadworthy and fit for purpose.
183,DrAhmadLawan,2020-09-30 18:44:13+00:00,"We value our democracy and the rights it confers on us as citizens of a democratic nation. However, the expression of these rights need not be a clog in the wheel of our national unity, peace and development."
184,DrAhmadLawan,2020-09-30 18:44:13+00:00,"As has been said, democracy is a journey rather than a destination. National development too is always a work in progress that requires the patient and unconditional commitment of all patriots."
185,DrAhmadLawan,2020-09-30 18:44:12+00:00,We should not allow unnecessary magnification of our teething problems by some people to shake our faith in the great destiny of our country.
186,DrAhmadLawan,2020-09-30 18:44:12+00:00,This cause must remain a proud heritage for the current generation of Nigerians and a baton to pass to future generations.
187,DrAhmadLawan,2020-09-30 18:44:11+00:00,This cause fired the zeal of our founding fathers and inspired them to make the great sacrifices  that they made to bequeath to us our independence.
188,DrAhmadLawan,2020-09-30 18:44:10+00:00,Our commitment to the cause of building a nation in which none is oppressed and of which all is proud must therefore remain unshakable.
189,DrAhmadLawan,2020-09-30 18:44:10+00:00,Some of us may not see the wood for the trees due to some unmet expectations. But a broad perspective of issues will strengthen rather than weaken our aspiration of building a great Nigeria.
190,DrAhmadLawan,2020-09-30 18:44:09+00:00,"... but if we look at  great nations throughout history, we would realise that all such experiences are common features of nation-building."
191,DrAhmadLawan,2020-09-30 18:44:09+00:00,"Our national journey may have been tortuous, our progress slow and unsteady, and primordial fears and sentiments may occasionally cast dark clouds over our unity and threaten our resolve to stick together...,"
192,DrAhmadLawan,2020-09-30 18:44:08+00:00,"Indeed, patriotic Nigerians have ample reasons to celebrate the fact that in spite of the clear challenges that the differences in our tongues, modes of worship  and other elements of our diversity pose to nationhood, we have remained Together."
193,DrAhmadLawan,2020-09-30 18:44:08+00:00,"It is in this sense that I consider the theme for the 60th Independence anniversary, ""Together"", as apt."
194,DrAhmadLawan,2020-09-30 18:44:07+00:00,"While we celebrate the Diamond Jubilee Anniversary of our country as a sovereign nation, the occasion is also auspicious for a sober reflection on the progress that we have made, the challenges that we face and the future that we desire as a nation."
195,DrAhmadLawan,2020-09-30 18:44:06+00:00,"My Independence Anniversary message to Nigerians

I heartily felicitate with fellow Nigerians on the occasion of our 60th Independence Anniversary. https://t.co/oMAxkiVQ6f"
196,DrAhmadLawan,2020-09-29 13:09:34+00:00,"My Opening Speech At The Resumption of Senate Plenary on Tuesday, 29 September, 2020

https://t.co/N8iMjAKpFt https://t.co/09EnUIbwT5"
197,DrAhmadLawan,2020-09-28 20:18:42+00:00,"We are glad that the bill is now in the National Assembly even though not before the National Assembly. I imagine that by tomorrow when the communication to the House and the Senate will be read, then it will be before the two chambers of the National Assembly."
198,DrAhmadLawan,2020-09-28 20:18:41+00:00,"The Ninth Assembly wants to work with every stakeholder, have a clear understanding of every provision so that, at the end of the day, we will break that jinx together and provide the oil industry a legislation that will make it more effective and efficient at the end of the day."
199,DrAhmadLawan,2020-09-28 20:18:40+00:00,"We want to see an oil industry in Nigeria that is properly regulated, an oil industry that not only sustains the investment that we have but attract even more investment, an oil industry that is very competitive."
200,DrAhmadLawan,2020-09-28 20:18:40+00:00,"This time around, the bill has come as an executive bill to the National Assembly and the two chambers of the National Assembly promise that we will break that jinx and see to the passage of the bill."
201,DrAhmadLawan,2020-09-28 20:18:39+00:00,"The PIB is said to be jinxed probably from 2007 to 2019. It's either the bill were sponsored by the Executive and not passed as was the case in the 6th and 7th Assembly or as sponsored by the legislature in the 8th Assembly, broken into three bills, passed but not assent."
202,DrAhmadLawan,2020-09-28 20:18:38+00:00,The meeting was essentially for these officials to brief the National Assembly leaders on the focus of the Petroleum Industry Bill which has been sent to us by President Muhammadu Buhari and would be read anytime as we resume plenary sessions tomorrow.
203,DrAhmadLawan,2020-09-28 20:18:36+00:00,"A while ago, the leadership of the National Assembly concluded a meeting with the Minister of State for Petroleum, Timbre Silva, Group Managing Director of the Nigerian National Petroleum Corporation (NNPC), Mele Kyari and some other top officials in the Petroleum sector. https://t.co/D7XqP5se9T"
204,DrAhmadLawan,2020-09-24 13:02:36+00:00,I want to also extended his condolences to the government and people of Kogi State over the tragic incident.
205,DrAhmadLawan,2020-09-24 13:02:36+00:00,Significantly improving road safety in Nigeria is an urgent challenge for the relevant authorities and other stakeholders in our transport sector. We have to bring an end to the rampant carnage on our roads.
206,DrAhmadLawan,2020-09-24 13:02:35+00:00,"While we mourn those who have so unfortunately lost their lives and pray for the speedy recovery of the injured, the incident underscores the need for constant review of our road safety strategy and mechanism with a view to making them more effective in preventing road carnages."
207,DrAhmadLawan,2020-09-24 13:02:35+00:00,It is sad and totally unacceptable that such tragedy keeps recurring on our roads despite ample road safety regulations and enforcement personnel.
208,DrAhmadLawan,2020-09-24 13:02:34+00:00,"My thought and prayers are with the families of victims of the disastrous explosion yesterday of a fuel tanker on the federal highway in Lokoja in which more than a score of people, including school children, were reported to have lost their lives or properties. https://t.co/e03BZC9mYY"
209,DrAhmadLawan,2020-09-23 07:59:23+00:00,"As the biggest market and economy on the continent, we have a strategic role to play in the evolution and stabilization of the African economy. We are ready to expand the possibilities through our status, with your confidence in us, and the demands of posterity."
210,DrAhmadLawan,2020-09-23 07:59:23+00:00,"The Nigerian Office for Trade Negotiations, which is the agency of government, responsible for managing, coordinating, and leading all trade and trade related negotiations, has the clear mandate of managing Nigeria’s side of the agreement."
211,DrAhmadLawan,2020-09-23 07:59:22+00:00,"Nigeria’s action in signing was not just an evidence of our commitment to the spirit of Africa, but a sign of our trust in a unified economic growth. The multiple benefit of the arrangement is also not lost on us."
212,DrAhmadLawan,2020-09-23 07:59:22+00:00,"The initial momentum from the signing of the agreement needs to be continued, for a greater continental impact, to benefit Africans, both on the continent and outside it."
213,DrAhmadLawan,2020-09-23 07:59:21+00:00,"This fate is in our hands, through requisite legal frameworks, right policies, and a robust implementation."
214,DrAhmadLawan,2020-09-23 07:59:21+00:00,"In signing the African Continental Free Trade Agreement (AfCFTA), and depositing the instrument with the African Union Commission, our countries made a statement on the determination of our collective economic fate."
215,DrAhmadLawan,2020-09-23 07:59:20+00:00,"The African Continental Free Trade Agreement is therefore a step in the right direction for the growth of African economies, through limited restrictions, leading to the stimulation of trade, commerce, and industry."
216,DrAhmadLawan,2020-09-23 07:59:20+00:00,"Aside facing the challenges of unemployment, and underemployment, which have been a trigger for both regular and irregular migration, the economies of African countries have been characterized by low productivity, reduced efficiency, and the problem of limited resources."
217,DrAhmadLawan,2020-09-23 07:59:19+00:00,"In a speech read yesterday on my behalf by Deputy Senate Leader, Ajayi Boroffice, during the visit of the AfCTA Secretary General, Wamkele Mene, I emphasized that the intent behind Nigeria’s decision to sign the agreement was to benefit Africans on the continent and outside it."
218,DrAhmadLawan,2020-09-22 13:39:24+00:00,"His impeachable records of service to God and Country will continue to serve as a reference point for countless generations.

Happy Birthday Owelle!!! Many happy returns."
219,DrAhmadLawan,2020-09-22 13:39:23+00:00,"Having successfully navigated through 58 years of life as a philanthropist, former governor and now a people’s politician, Senator Rochas Okorocha represents an embodiment of experience, wisdom and philanthropy."
220,DrAhmadLawan,2020-09-22 13:39:23+00:00,The significance of this day is beyond just the marking of the birthday. It is indeed a celebration of someone greatly admired and respected.
221,DrAhmadLawan,2020-09-22 13:39:22+00:00,"My sincere felicitation to Distinguished Senator Owelle Rochas Anayo Okorocha, Senator representing Imo West Senatorial District on the occasion of his 58th birthday anniversary today. https://t.co/g4Zatxs6pw"
222,DrAhmadLawan,2020-09-21 17:31:41+00:00,"Happy 60th Birthday to Distinguished Senator Oluremi Tinubu, Senator representing Lagos Central Senatorial District in the National Assembly. May God continue to give you the strength in service to humanity and our fatherland. https://t.co/mZG61FUC1p"
223,DrAhmadLawan,2020-09-20 17:21:06+00:00,"I pray that Allah on his infinite mercy grant his people and family the fortitude to bear his loss, forgive his sins and accept him to Al Jannah Firdaus."
224,DrAhmadLawan,2020-09-20 17:21:05+00:00,"He will continue to be remembered for his dignity, integrity and boundless love for his people and commitment to their well-being and progress."
225,DrAhmadLawan,2020-09-20 17:21:04+00:00,"During his long reign, Alhaji Shehu Idris applied his wisdom and prestige to enhance peace and transformational development in Zazzau Emirate."
226,DrAhmadLawan,2020-09-20 17:21:03+00:00,"I wish to express my heartfelt condolences to the people of Zazzau Emirate as well as the government and people of Kaduna state, over the passing of their highly referred Emir, Alhaji Shehu Idris. https://t.co/0gi6Sr1KoC"
227,DrAhmadLawan,2020-09-16 14:56:15+00:00,"We are actually at a time for more inward reflection, through the enhancement of internal capacity, towards productivity and efficiency, for national progress. This is all to satisfy the yearnings and aspirations of the people."
228,DrAhmadLawan,2020-09-16 14:56:14+00:00,"The overall aim of this is the promotion of industrialization of the nation’s all-important Oil and Gas sectors, for enhancing the wellbeing of those in the industry and the overall growth of the Nigerian economy."
229,DrAhmadLawan,2020-09-16 14:56:14+00:00,"The pandemic reminds us of the need for resource independence, the strengthening of local capacity, and the importance of increasing indigenous variables in the Oil and Gas production, and in other areas."
230,DrAhmadLawan,2020-09-16 14:56:13+00:00,"We need to also appreciate that our social and economic conditions need continuous reviews for development, with a good quantum of home-grown fundamentals, and especially considering the new realities, brought by the Covid-19 pandemic."
231,DrAhmadLawan,2020-09-16 14:56:13+00:00,"The four bills are which already before the two chambers of the National Assembly are obviously to increase composite value addition that should contribute to local capacity building, with considerations for the elements of health, safety and quality."
232,DrAhmadLawan,2020-09-16 14:56:12+00:00,The Summit is the first of its kind as a pre-public hearing stakeholders’ engagement that seeks “to stimulate understanding on the short- and long-term implications of relevant Bills before the two houses.
233,DrAhmadLawan,2020-09-16 14:56:12+00:00,"Earlier today, I declared open, the Nigerian Content Summit jointly organised by the Senate Committee on Local Content and House of Representatives Committees on Content Development and Monitoring. https://t.co/m9USzZOi3L"
234,DrAhmadLawan,2020-09-10 16:18:21+00:00,I look forward to the graduation of the participants and wish all of them good luck.
235,DrAhmadLawan,2020-09-10 16:18:21+00:00,"Patronage is vital for a rewarding entrepreneurship, which is the major reason for the engagement of the 100 youths in Jose training commenced today."
236,DrAhmadLawan,2020-09-10 16:18:20+00:00,"GSM is an important communication facility that has come to stay. The device is growing in sophistication, just as users are multiplying by the day. This means that a person that is good with repairs will have patronage."
237,DrAhmadLawan,2020-09-10 16:18:20+00:00,"Training 1000 youths in Yobe State is not just a milestone, but part of a concerted effort at improving living conditions. We urge beneficiaries to be committed, and to complete the training with resounding success."
238,DrAhmadLawan,2020-09-10 16:18:19+00:00,"It is the reason the Senate has been consistent in providing legislative impetus for collaborations amongst government agencies, consistent with the mission to deliver on our mandate. We will continue on this path, for the good of Nigerians."
239,DrAhmadLawan,2020-09-10 16:18:19+00:00,"This we are doing with the support of the Nigerian Content Development, and Monitoring Board (NCDMB), and the National Information Technology Agency (NITDA), and once more highlighting the relevance of synergy in governance."
240,DrAhmadLawan,2020-09-10 16:18:18+00:00,"Paying attention to the welfare of the youths and making them a priority takes them away from crime, which is often a result of idleness. The need for that is what has led to this initiative."
241,DrAhmadLawan,2020-09-10 16:18:18+00:00,It is the reason why we will strive to surmount the challenges of limited resources to fend for this population group. This also requires creativity on how to engage them.
242,DrAhmadLawan,2020-09-10 16:18:17+00:00,We cannot overstate the fact that youths are a crucial category in the nation’s population. They are full of energy and are hopeful for the future. The future may however not make any meaning to them if their present is not productive.
243,DrAhmadLawan,2020-09-10 16:18:17+00:00,This training is a landmark in our commitment to uplifting the wellbeing of a key part of the nation’s population. It is additionally a reminder of the multiple avenues for empowering youths across Nigeria.
244,DrAhmadLawan,2020-09-10 16:18:16+00:00,"Today, I performed the virtual opening of the training of 1000 youth in GSM phone repairs, hardware, software and entrepreneurship development taking place simultaneously in four educational institutions across Yobe State. https://t.co/hi9NQqAUB8"
245,DrAhmadLawan,2020-08-31 12:55:00+00:00,"Earlier today, I joined His Excellency, President Muhammadu Buhari at the State House for the inauguration of the Executive, Legislative Party Consultative Council. https://t.co/oT4gbh6FAb"
246,DrAhmadLawan,2020-08-27 16:49:24+00:00,"I urge him to consider the storm that preceded his re-election as the fire test for gold and, having come out of the test glittering, to remain focused and resolute on his mission."
247,DrAhmadLawan,2020-08-27 16:49:24+00:00,"His re-election should be an impetus for taking the continental financial institution to a greater height, realising that the reward for hardwork is more work."
248,DrAhmadLawan,2020-08-27 16:49:24+00:00,"I am elated to convey the joy and pride of the entire National Assembly  over the electoral acclamation for integrity, grace, substance and hardwork."
249,DrAhmadLawan,2020-08-27 16:49:23+00:00,"The renewal of his mandate is an attestation to his excellent performance as President, evident in the Bank's numerous developmental initiatives on the African continent."
250,DrAhmadLawan,2020-08-27 16:49:23+00:00,"Adesina's victory unequivocally affirms the confidence and trust of the shareholders, Management and staff of the Bank in his leadership of the Bank and the direction he is taking it."
251,DrAhmadLawan,2020-08-27 16:49:22+00:00,A hearty congratulations to Akinwunmi Adesina on his re-election for a second term in office as the President of the African Development Bank (AfDB). https://t.co/Kme7dIqIK2
252,DrAhmadLawan,2020-08-12 15:47:45+00:00,I want to assure the Nigerian youth that the National Assembly will always promote legislation that promotes their best interests.
253,DrAhmadLawan,2020-08-12 15:47:44+00:00,It is our responsibility as leaders to help the youth see the windows of opportunities opening in the new world order foisted on us by the COVID-19 pandemic.
254,DrAhmadLawan,2020-08-12 15:47:44+00:00,"It is therefore imperative for us to take extraordinary measures to assuage the effects of the pandemic on the youth, especially as these concern employment and business opportunities."
255,DrAhmadLawan,2020-08-12 15:47:43+00:00,"I am happy with the way the youth are responding to the opportunities and challenge arising from the new law.

The current global health pandemic had made the Youth even more vulnerable because of its havoc on  social infrastructure, business and the economy in general."
256,DrAhmadLawan,2020-08-12 15:47:42+00:00,"The National Assembly passed the Not Too Young to Run Bill, which President Muhammadu Buhari signed into law in May 2018, to avail the Nigerian Youth the opportunities to fully participate and aspire to any role in politics and governance."
257,DrAhmadLawan,2020-08-12 15:47:42+00:00,Government owes the youth an environment that encourages them to unleash their potentials and realise their dreams.
258,DrAhmadLawan,2020-08-12 15:47:41+00:00,"The education, knowledge, technical skills and character of the youth will determine the future conditions and character of Nigeria. Therefore, we must endeavor to create a system that nurtures their talents and their robust development as they grow to become leaders."
259,DrAhmadLawan,2020-08-12 15:42:01+00:00,"The theme of this year’s celebration, which is “Youth Engagement for Global Action,” underscores the special attention the youth deserve as a vulnerable group but also as the future of the nation."
260,DrAhmadLawan,2020-08-12 15:41:47+00:00,"Today, I felicitate with the Nigerian Youth on the occasion of the International Youth Day 2020, which is a day set aside by the United Nations to draw attention to issues concerning the youth at the community, national and global levels. https://t.co/4iYAwZJCBK"
261,DrAhmadLawan,2020-08-03 05:09:04+00:00,"Happy Birthday Distinguished Senator Ovie Omo-Agege, the Obarisi of Urhobo land."
262,DrAhmadLawan,2020-08-03 05:09:03+00:00,"While wishing him many more years of fruitful service to God and country, I rejoice with him and his family, friends and political associates for the health and status the Almighty God has granted him as he clocks another year in an illustrious life journey."
263,DrAhmadLawan,2020-08-03 05:09:03+00:00,Our partnership and the unwavering cooperation of all our Distinguished colleagues across party lines have made the journey of the past year smooth and fruitful in the service of the people of Nigeria.
264,DrAhmadLawan,2020-08-03 05:09:03+00:00,He has been steadfast and resolute in his commitment to the vision that we all share under that Agenda.
265,DrAhmadLawan,2020-08-03 05:09:02+00:00,"Since our election to presiding roles in the Ninth Senate of the Federal Republic of Nigeria, Senator Omo-Agege has brought those qualities to bear on our onerous task of providing leadership for the execution of the Legislative Agenda of the august Assembly."
266,DrAhmadLawan,2020-08-03 05:09:02+00:00,"Senator Omo-Agege's public life has been an inspirational story of courage, forthrightness and consistency in championing the causes of his people and the unity and progress of Nigeria."
267,DrAhmadLawan,2020-08-03 05:09:01+00:00,"I heartily felicitate with the Deputy Senate President, Distinguished Senator Ovie Omo-Agege, on the occasion of his 57th birthday today. https://t.co/JDXgcfilSV"
268,DrAhmadLawan,2020-07-31 08:38:05+00:00,Eid-El-Kabir Nigerians https://t.co/YvPlhMOfwc
269,DrAhmadLawan,2020-07-30 23:31:30+00:00,"Signed:

Ahmad Ibrahim Lawan PhD, CON,
President of the Senate,
Federal Republic of Nigeria.

Thursday, 30th July, 2020"
270,DrAhmadLawan,2020-07-30 23:31:29+00:00,"While wishing you all a happy festival, I again urge us to celebrate responsibly, in line with the general dictates of our faith and in the spirit of the august occasion."
271,DrAhmadLawan,2020-07-30 23:31:29+00:00,"We shall continue on the same path and are confident of making the desired impacts, with your understanding and invaluable support."
272,DrAhmadLawan,2020-07-30 23:31:28+00:00,"In this regard, the National Assembly in the past one year, has passed many bills and resolutions and conducted many public hearings to strengthen the operations of government and enhance public service delivery."
273,DrAhmadLawan,2020-07-30 23:31:28+00:00,"Those of us in leadership positions must continue to be aware of our covenant of service with the Nigerian people. On our part as your elected representatives and lawmakers, we pledge to always respect your trust and serve your best interests."
274,DrAhmadLawan,2020-07-30 23:31:28+00:00,The National Assembly is collaborating with the Executive in responding to the pandemic as it affects our economy and general public system.
275,DrAhmadLawan,2020-07-30 23:31:27+00:00,"As we celebrate the feast of sacrifice with worship, I enjoin us to be mindful of the risk of the COVID-19 pandemic and adhere strictly to the safety protocols prescribed by our public health authorities."
276,DrAhmadLawan,2020-07-30 23:31:27+00:00,"As people of faith, therefore, let us continue to seek the face of the Almighty in our various national wars, be they against insecurity or the COVID-19 pandemic, and as we strive to make Nigeria a comfortable home for all its citizens."
277,DrAhmadLawan,2020-07-30 23:31:26+00:00,"Through total submission to His will, we can confidently confront our challenges as individuals and as a nation, assured that Allah will intervene decisively at the most appropriate moment."
278,DrAhmadLawan,2020-07-30 23:31:26+00:00,"Eid El Kabir, Islam's feast of sacrifice, is very significant to our faith as it reminds us of the imperative of unconditional obedience to Allah, the Most Merciful."
279,DrAhmadLawan,2020-07-30 23:31:21+00:00,"PRESS STATEMENT

Senate President's 2020 Sallah message

I heartily felicitate with all Nigerians and in particular the Muslim Ummah on the occasion of this year's Eid El Kabir. https://t.co/TPzpV1y5Bm"
280,DrAhmadLawan,2020-07-23 04:39:41+00:00,"If we are able to do it, we will get more revenue into the coffers of the Federal Government, as well as attract and retain investments into the oil and gas sector in Nigeria."
281,DrAhmadLawan,2020-07-23 04:39:41+00:00,"The PIB has defied passage and assent, this time around we want to work assiduously with the Executive arm of Government to ensure that we pass the PIB and that the President signs it into law, because we have everything to lose if not passed this year."
282,DrAhmadLawan,2020-07-23 04:39:40+00:00,It is our hope and desire that we are able to break the jinx that has visited the PIB since 2007.
283,DrAhmadLawan,2020-07-23 04:39:39+00:00,Such engagement between both arms of government would reduce the time needed to carry out legislative work on the bill when it is finally sent to the Legislature for consideration and passage.
284,DrAhmadLawan,2020-07-23 04:39:39+00:00,"As a part of this engagement, we have mandated relevant Committees on Petroleum (Upstream and Downstream); and Gas to engage the Executive arm of Government, particularly the NNPC and DPR, on the Petroleum Industry Bill (PIB) to be submitted to the National Assembly."
285,DrAhmadLawan,2020-07-23 04:39:38+00:00,"Therefore, it is important that whoever takes public office also understands that there has to be this type of engagement on behalf of the Nigerian public."
286,DrAhmadLawan,2020-07-23 04:39:38+00:00,Nobody should feel that he is above the scrutiny of the National Assembly. The function of the National Assembly is enshrined in the Constitution of the Federal Republic of Nigeria.
287,DrAhmadLawan,2020-07-23 04:39:37+00:00,"We want to work in harmony with the executive arm, but It takes both arms of Government to work together in a cordial and harmonious way. We are desirous of working together with the executive arm, and we expect that the Executive arm would be desirous of working with us."
288,DrAhmadLawan,2020-07-23 04:39:37+00:00,"Engagements with Ministries, Departments and Agencies of Government by the Committees of the National Assembly are carried out to serve public interest and in accordance with the provisions of the 1999 Constitution as amended."
289,DrAhmadLawan,2020-07-23 04:39:36+00:00,"At the close of Senate plenary yesterday, I spoke on the need for the appointees of the President to avoid needless confrontations with the Committees of the National Assembly as nobody is above the scrutiny of the National Assembly. https://t.co/45MqwelTSJ"
290,DrAhmadLawan,2020-07-22 19:21:20+00:00,We are equally committed to ensuring that we receive the budget estimates at the end of September and that we are able to consider the budget and get it passed before the end of December to repeat what we did for budget 2020.
291,DrAhmadLawan,2020-07-22 19:21:20+00:00,"As we do this, we urge the Executive arm of Government to work on the estimates for the 2021 budget to ensure its timely presentation to the National Assembly by the end of September this year, so that our resolve to always pass the budget before the end of the year is achieved."
292,DrAhmadLawan,2020-07-22 19:21:19+00:00,"One of the tasks of the committee is particularly to engage with revenue generating agencies so as to ensure that they have all the support that they require from the National Assembly, particularly the Senate to meet their targets."
293,DrAhmadLawan,2020-07-22 19:21:19+00:00,"The request of Mr. President C-in-C has been referred to the two committees, Senate Committee on Finance and the Senate Committee on Budget and National Planning  for further legislative work. Both committees are expected to report back to the Senate in four weeks."
294,DrAhmadLawan,2020-07-22 19:21:18+00:00,"Today, the Senate began work on the 2021 – 2023 Medium Term Expenditure Framework and Fiscal Strategy Paper presented to the National Assembly by His Excellency, President Muhammadu Buhari. https://t.co/OW1JSXm7Yd"
295,DrAhmadLawan,2020-07-22 16:33:04+00:00,"I enjoined the Committee on INEC together with major stakeholders to start working on this as quickly as possible, to ensure that we are able to meet the expectations of Nigerians regarding electoral reforms."
296,DrAhmadLawan,2020-07-22 16:33:04+00:00,This is one way of ensuring that we collect all the different submissions from different stakeholders.
297,DrAhmadLawan,2020-07-22 16:33:03+00:00,The reform of the country’s electoral process by the National Assembly must be carried out with a view to meeting the expectations of Nigerians. We must ensure that we work so hard and assiduously on the electoral reforms.
